seller_id,product_id,product_category_name,total_sales_dollars,total_sales_qty,total_freight_cost,net_revenue,profit_margin,unit_price,quadrant
4a3ca9315b744ce9f8e9374361493884,acb4bf13aa9ccb88c7c399fc6b025130,cama_mesa_banho,67.1,1,15.22,51.879999999999995,77.31743550942718,67.0999329000671,Dog
4a3ca9315b744ce9f8e9374361493884,adb222a419f860c97ca8be0aa6f12212,moveis_decoracao,48.9,1,16.11,32.79,67.05521335265414,48.8999511000489,Dog
4a3ca9315b744ce9f8e9374361493884,ae386a85b1db680ff31ad0f2d07a9965,cama_mesa_banho,159.9,1,12.62,147.28,92.10756665348615,159.8998401001599,Star
4a3ca9315b744ce9f8e9374361493884,af2ce88035b65e8f987e8038fa87098b,bebes,48.5,1,18.44,30.06,61.97938016537361,48.4999515000485,Dog
4a3ca9315b744ce9f8e9374361493884,afbe1e973aefbf72a330e3bc72d4b476,cama_mesa_banho,413.40000000000003,6,103.08,310.32000000000005,75.06531186486379,68.89998851666859,Cash Cow
4a3ca9315b744ce9f8e9374361493884,afc3541eb2b7d457d08b0b8f4526b350,cama_mesa_banho,454.0,2,29.22,424.78,93.56387644589455,226.99988650005673,Star
4a3ca9315b744ce9f8e9374361493884,b05fae603a3a28a977633c139cece058,cama_mesa_banho,78.25,1,4.21,74.04,94.61980709751046,78.24992175007826,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,b17808303e15dd50538c011b44295427,cama_mesa_banho,601.0,8,112.07,488.93,81.35274528893054,75.12499060937618,Star
4a3ca9315b744ce9f8e9374361493884,b214e7013d82644243e8560287d1ea90,cama_mesa_banho,144.9,1,14.03,130.87,90.31745969415141,144.89985510014492,Star
4a3ca9315b744ce9f8e9374361493884,b27f54561f44d7036b4c0a62349626ee,cama_mesa_banho,279.6,4,55.4,224.20000000000002,80.1859796845995,69.89998252500438,Star
4a3ca9315b744ce9f8e9374361493884,b30bd2570ba0ad3ce06e785a7b23d544,cama_mesa_banho,201.6,4,58.67,142.93,70.89781710864179,50.39998740000315,Cash Cow
4a3ca9315b744ce9f8e9374361493884,b3716b1e3576d3f2f246139d80c67d6a,brinquedos,167.2,4,56.53,110.66999999999999,66.19019099168545,41.79998955000261,Cash Cow
4a3ca9315b744ce9f8e9374361493884,b3d1d218a4ff07119f546a42c6ee7d7b,casa_conforto,449.5,5,151.22,298.28,66.35817560320761,89.89998202000359,Cash Cow
4a3ca9315b744ce9f8e9374361493884,b4617aa8f46404c5a9321dcdbacc4ee0,moveis_decoracao,128.8,1,12.4,116.4,90.37267010580224,128.79987120012882,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,b469675b10244fe989f232d3b38b41f4,cama_mesa_banho,88.9,1,14.93,73.97,83.2058483328926,88.89991110008891,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,b581509b156a8fbc97230b31e9ff5892,cama_mesa_banho,310.9,1,28.73,282.16999999999996,90.75908623107402,310.8996891003109,Star
4a3ca9315b744ce9f8e9374361493884,b5d70fb85371ee18cb7742bb1f7fb119,brinquedos,93.55,1,12.15,81.39999999999999,87.0122919613865,93.54990645009356,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,b6665355b9d865e088250a5c8d7b36c1,brinquedos,66.5,1,22.74,43.760000000000005,65.804510288654,66.4999335000665,Dog
4a3ca9315b744ce9f8e9374361493884,b7217c2f0d36a676e0350fa550c61fee,cama_mesa_banho,172.1,1,13.64,158.45999999999998,92.07437482815585,172.0998279001721,Star
4a3ca9315b744ce9f8e9374361493884,b74d57e3377dd78aace6d070fc48cc88,cama_mesa_banho,1446.0,22,391.86,1054.1399999999999,72.9004148873441,65.72726973966955,Cash Cow
4a3ca9315b744ce9f8e9374361493884,b7545fcb6846edbe119f90a80889b31d,cama_mesa_banho,535.5,3,48.67,486.83,90.91129768270532,178.49994050001982,Star
4a3ca9315b744ce9f8e9374361493884,b7605b5b483063d12bd90a772bff9d21,cama_mesa_banho,624.0,13,183.15,440.85,70.64903834831885,47.9999963076926,Cash Cow
4a3ca9315b744ce9f8e9374361493884,b801ec74af3702cd4d67a0c165cd8e56,brinquedos,50.0,1,18.45,31.55,63.09999873800003,49.999950000050006,Dog
4a3ca9315b744ce9f8e9374361493884,b80fc6d567fe3d99eb5ce3fbe46f7010,cama_mesa_banho,200.0,2,39.34,160.66,80.32999959835,99.999950000025,Star
4a3ca9315b744ce9f8e9374361493884,b90e1ae66051c1c035ae54b2bcb889ff,cama_mesa_banho,175.0,1,38.92,136.07999999999998,77.75999955565713,174.999825000175,Cash Cow
4a3ca9315b744ce9f8e9374361493884,bc4d8a403b121ef3965530900b4309b0,cama_mesa_banho,463.6,2,31.34,432.26000000000005,93.23986174883551,231.79988410005794,Star
4a3ca9315b744ce9f8e9374361493884,bd160228a5f454ada5a6b0354c96a0d2,cama_mesa_banho,236.0,1,12.26,223.74,94.80508434404625,235.999764000236,Star
4a3ca9315b744ce9f8e9374361493884,bd4b8ef786f95b66ded2f483293318ea,cama_mesa_banho,636.0,4,46.54,589.46,92.68238979137989,158.99996025000993,Star
4a3ca9315b744ce9f8e9374361493884,be59d6c35e43e4bae41772d4b87136a4,cama_mesa_banho,1080.0,8,124.53999999999999,955.46,88.46851843660322,134.99998312500213,Star
4a3ca9315b744ce9f8e9374361493884,be8aef10cd8c8a52fa98f5f7f71bb373,cama_mesa_banho,419.70000000000005,3,46.43000000000001,373.27000000000004,88.93733598061154,139.8999533666822,Star
4a3ca9315b744ce9f8e9374361493884,bfbb69c5813c20a95466cc03a1274efd,cama_mesa_banho,144.9,1,12.51,132.39000000000001,91.36645899678084,144.89985510014492,Star
4a3ca9315b744ce9f8e9374361493884,c07d367dd7b78b0558e7a3e1e1a975c8,cama_mesa_banho,3798.0,9,294.37,3503.63,92.24934173453151,421.9999531111164,Star
4a3ca9315b744ce9f8e9374361493884,c1803577315d1501dae3033b5cfa3993,cama_mesa_banho,359.70000000000005,3,49.07,310.63000000000005,86.35807593450633,119.89996003334666,Star
4a3ca9315b744ce9f8e9374361493884,c19d3d531fcbc095536275e1ecf643e4,moveis_decoracao,59.9,1,11.92,47.98,80.1001656076767,59.8999401000599,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,c367cd626353eda46b3db64e735c2f6f,bebes,75.6,2,25.86,49.739999999999995,65.79364992336441,37.79998110000945,Dog
4a3ca9315b744ce9f8e9374361493884,c3adcd846a294794059da678fb939220,moveis_decoracao,939.0,10,160.23,778.77,82.93610214809787,93.89999061000094,Star
4a3ca9315b744ce9f8e9374361493884,c5c7cac0e35d3343b86942baf5c92f79,cama_mesa_banho,149.9,1,7.53,142.37,94.97665046713375,149.8998501001499,Star
4a3ca9315b744ce9f8e9374361493884,c616bd7e2474cc223adbbb959076439d,bebes,120.5,1,18.72,101.78,84.46472958950432,120.49987950012051,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,c785fffd281ac9afffc38c8015455fd8,cama_mesa_banho,59.9,1,13.78,46.12,76.99499036736243,59.8999401000599,Dog
4a3ca9315b744ce9f8e9374361493884,c8aa3a6754ab1ad362858eca26f58c8b,cama_mesa_banho,210.0,1,16.22,193.78,92.27619003678005,209.99979000021003,Star
4a3ca9315b744ce9f8e9374361493884,c90526921508388bf77c6f45ff36c412,brinquedos,37.5,1,4.72,32.78,87.41333100231118,37.499962500037505,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,c975b90be565c8327e1b854ef05201fa,cama_mesa_banho,294.0,1,75.79,218.20999999999998,74.22108818292146,293.999706000294,Cash Cow
4a3ca9315b744ce9f8e9374361493884,cc4b51ca9b5ca05b7fd5337bddb7341c,cama_mesa_banho,48.0,1,14.71,33.29,69.35416522178822,47.999952000048005,Dog
4a3ca9315b744ce9f8e9374361493884,cd23f8469a90c62d99eb9bf8ad74fed1,moveis_decoracao,290.0,1,13.42,276.58,95.37241346423305,289.99971000029,Star
4a3ca9315b744ce9f8e9374361493884,ce3331eb40fd5790c4109f40a80df7aa,moveis_decoracao,18.5,1,11.85,6.65,35.94594400292195,18.499981500018503,Dog
4a3ca9315b744ce9f8e9374361493884,cf721ee27a3c0f918f7aa1fabe7c6815,cama_mesa_banho,95.2,2,26.95,68.25,71.69117571752966,47.599976200011895,Dog
4a3ca9315b744ce9f8e9374361493884,d065729477709c73459cad1d32cf311f,brinquedos,217.5,3,42.53,174.97,80.4459766416277,72.49997583334138,Star
4a3ca9315b744ce9f8e9374361493884,d0807c73a4a44baf809ff7bee3ea5c97,cama_mesa_banho,52.9,1,23.17,29.729999999999997,56.200377009444665,52.899947100052906,Dog
4a3ca9315b744ce9f8e9374361493884,d19e5d8dfe80f249d215c3e5f9a4b6d2,cama_mesa_banho,588.0,2,42.480000000000004,545.52,92.77551004630014,293.9998530000735,Star
4a3ca9315b744ce9f8e9374361493884,d2fac83bdc41acb845baf953df64155a,cama_mesa_banho,107.6,1,18.63,88.97,82.68587283749189,107.5998924001076,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,d2fdf77a5b302a3adfb145131a217f2e,cama_mesa_banho,269.70000000000005,3,43.19,226.51000000000005,83.9859099592662,89.89997003334334,Star
4a3ca9315b744ce9f8e9374361493884,d2ff5f62363de6bace21676323900d0d,cama_mesa_banho,239.8,2,58.09,181.71,75.77564605598145,119.89994005002997,Cash Cow
4a3ca9315b744ce9f8e9374361493884,d3e87f5919c07582b6b4ead0f7eb15c0,cama_mesa_banho,77.8,2,31.73,46.06999999999999,59.21593754221159,38.89998055000972,Dog
4a3ca9315b744ce9f8e9374361493884,d3f466b2502b985d472e7f0fb60eb678,cama_mesa_banho,58.0,1,12.75,45.25,78.01724003418552,57.999942000058006,Dog
4a3ca9315b744ce9f8e9374361493884,d408eeb36f808d5f6924ec41bdc914be,cama_mesa_banho,188.7,2,25.259999999999998,163.44,86.61367203702348,94.34995282502358,Star
4a3ca9315b744ce9f8e9374361493884,d48adaf02f576324c7c0931a823025ee,brinquedos,69.9,1,15.24,54.660000000000004,78.19742377399966,69.89993010006991,Dog
4a3ca9315b744ce9f8e9374361493884,d55d7f0c5ef5a075a5a30e2517867bc9,cama_mesa_banho,159.9,1,15.87,144.03,90.07504634099408,159.8998401001599,Star
4a3ca9315b744ce9f8e9374361493884,d63c71088e06ea00d66dc357cda91a30,cama_mesa_banho,359.70000000000005,3,47.589999999999996,312.11000000000007,86.7695299227981,119.89996003334666,Star
4a3ca9315b744ce9f8e9374361493884,d6693a8a60b625f2c5eff7f475b5ed22,cama_mesa_banho,203.0,1,25.03,177.97,87.66995030704457,202.99979700020302,Star
4a3ca9315b744ce9f8e9374361493884,d730058d1bde41dd32e054abe2fe015f,cama_mesa_banho,73.9,1,15.27,58.63000000000001,79.33694073968958,73.89992610007391,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,d75ee8bd2f182827d5a26a09ed584c9a,cama_mesa_banho,93.0,1,15.49,77.51,83.34408512533243,92.999907000093,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,d816a92fa931677cd6821e47cb622d35,cama_mesa_banho,89.0,1,18.5,70.5,79.21348225602829,88.99991100008901,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,da857fc20bb0eb099a186790add9b298,cama_mesa_banho,159.9,1,12.62,147.28,92.10756665348615,159.8998401001599,Star
4a3ca9315b744ce9f8e9374361493884,db10315b99cdff7ca831c2a44ed5b601,casa_conforto,219.0,1,13.97,205.03,93.62100413871688,218.99978100021903,Star
4a3ca9315b744ce9f8e9374361493884,db123b35396aafabb2d5b476557abed5,casa_conforto,230.70000000000002,3,55.61,175.09000000000003,75.89510153491504,76.89997436667521,Cash Cow
4a3ca9315b744ce9f8e9374361493884,db46052aed7dff59ba38cf2fe29b87f9,cama_mesa_banho,107.6,1,12.25,95.35,88.61524081212602,107.5998924001076,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,db4b70dd871dc731288f44fccae1ee42,cama_mesa_banho,79.0,1,12.05,66.95,84.74683437029324,78.99992100007901,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,db6796aa712a2626572bb3d0b9a039cf,cama_mesa_banho,651.8,12,229.48000000000002,422.31999999999994,64.79288115251168,54.316662140278154,Cash Cow
4a3ca9315b744ce9f8e9374361493884,dd66beca916c169c2a77e40ae2858623,cama_mesa_banho,880.0,4,94.98,785.02,89.2068180804468,219.99994500001375,Star
4a3ca9315b744ce9f8e9374361493884,dde35467201d3ff9e3f8e4297aa2768e,casa_conforto,269.70000000000005,3,49.64,220.06000000000006,81.59436380573095,89.89997003334334,Star
4a3ca9315b744ce9f8e9374361493884,de012eb8e2b6308aff160e7403019b6c,brinquedos,102.0,1,15.46,86.53999999999999,84.8431364231065,101.99989800010201,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,df2dc5b34edb94bedfa04203cd9d6e9f,cama_mesa_banho,35.15,1,15.1,20.049999999999997,57.04125015529872,35.149964850035154,Dog
4a3ca9315b744ce9f8e9374361493884,dff2d533131f407db58a34fd3f832821,cama_mesa_banho,87.0,1,12.12,74.88,86.06896452794294,86.999913000087,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e068d6beb383500788df589d811cbda0,cama_mesa_banho,179.8,2,30.76,149.04000000000002,82.8921018749049,89.89995505002247,Star
4a3ca9315b744ce9f8e9374361493884,e101ca6287658a6104e804774d56b871,casa_conforto,76.9,1,28.93,47.970000000000006,62.379713102994636,76.89992310007692,Dog
4a3ca9315b744ce9f8e9374361493884,e21c6ed0576cd50384123f8b7ca81922,moveis_decoracao,83.9,1,13.03,70.87,84.46960566782353,83.89991610008391,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e2765be8c962369ccda8f9880e6c3b6b,cama_mesa_banho,103.8,2,32.57,71.22999999999999,68.62235001327215,51.89997405001297,Dog
4a3ca9315b744ce9f8e9374361493884,e2cd18ee8f14173a56ae0ddbe05a9cf9,cama_mesa_banho,135.0,1,18.2,116.8,86.5185178776406,134.999865000135,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e34f7accdfa3f3f2ab0c16db77858f6d,cama_mesa_banho,139.9,1,15.15,124.75,89.17083567426135,139.8998601001399,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e36f2ca8d28257f884c9a4cf523e6d70,cama_mesa_banho,293.0,1,13.9,279.1,95.25597237114003,292.99970700029303,Star
4a3ca9315b744ce9f8e9374361493884,e41e130eb1fdd3eb4906ccf2ade8a86a,brinquedos,81.5,1,15.32,66.18,81.20245299138095,81.4999185000815,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e45f2a329621593cdfa31be2b8a3bb3a,cama_mesa_banho,176.75,1,61.98,114.77000000000001,64.93352155624599,176.74982325017677,Cash Cow
4a3ca9315b744ce9f8e9374361493884,e4bb5bd18b0b3b6e9b7107ecf4fd11cc,cama_mesa_banho,154.8,1,18.33,136.47000000000003,88.15891415918016,154.79984520015483,Star
4a3ca9315b744ce9f8e9374361493884,e4da15679c5e9692e847a2912c5db154,brinquedos,37.5,1,4.72,32.78,87.41333100231118,37.499962500037505,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e4f3a10338ad9594098e83015a3a7c6b,moveis_decoracao,19.9,1,11.85,8.049999999999999,40.45225927375581,19.8999801000199,Dog
4a3ca9315b744ce9f8e9374361493884,e5ea77a1575b40961598bca64f081976,cama_mesa_banho,979.1,9,153.87,825.23,84.28454694690578,108.78887680123593,Star
4a3ca9315b744ce9f8e9374361493884,e69de7cd67f5bb13797a8530acd9c711,cama_mesa_banho,156.5,2,29.85,126.65,80.92651705478264,78.24996087501955,Star
4a3ca9315b744ce9f8e9374361493884,e6d528652daa9f45b90b855c0596bfbf,casa_conforto,136.0,1,13.39,122.61,90.15441110180579,135.999864000136,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e78bb4f98fc44ff2b94558e4358ce6b4,brinquedos,52.3,1,11.87,40.43,77.3040138182789,52.2999477000523,Dog
4a3ca9315b744ce9f8e9374361493884,e7a6f33d382bca6fa19f52ff13e440bd,cama_mesa_banho,222.0,3,36.06,185.94,83.75675637947407,73.99997533334155,Star
4a3ca9315b744ce9f8e9374361493884,e7db781221480388a59e686261772dcd,brinquedos,53.5,1,11.87,41.63,77.8130826576994,53.499946500053504,Dog
4a3ca9315b744ce9f8e9374361493884,e8ad45ffa4260bf3a9cb60de28341924,cama_mesa_banho,119.9,1,16.47,103.43,86.26355224133818,119.89988010011992,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,e931f0b36e64979ba569e7efd36b1736,cama_mesa_banho,166.0,1,16.92,149.07999999999998,89.80722837465524,165.999834000166,Star
4a3ca9315b744ce9f8e9374361493884,ea3be87c5c6c69043c9eb7836199c200,cama_mesa_banho,359.4,6,91.72,267.67999999999995,74.4796881622713,59.899990016668326,Cash Cow
4a3ca9315b744ce9f8e9374361493884,eacafb130c0b9e628640cf86bc28475f,brinquedos,69.9,1,15.24,54.660000000000004,78.19742377399966,69.89993010006991,Dog
4a3ca9315b744ce9f8e9374361493884,ebe0c263e693796f0738dc56bba6e9ce,casa_conforto,89.9,1,16.39,73.51,81.76863090357475,89.89991010008991,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,ec03b7c4f40b96139d2ce2ef0b798284,cama_mesa_banho,637.5,3,106.6,530.9,83.27843124191618,212.49992916669026,Star
4a3ca9315b744ce9f8e9374361493884,ec22e13f6e6798a040b5e4db9d434e59,brinquedos,69.9,1,15.24,54.660000000000004,78.19742377399966,69.89993010006991,Dog
4a3ca9315b744ce9f8e9374361493884,ec242882027ee23182f0e790e4117128,cama_mesa_banho,583.0,10,194.53,388.47,66.63293299033802,58.29999417000059,Cash Cow
4a3ca9315b744ce9f8e9374361493884,ec7b2b334516bb56c78c6c26dc1136d9,cama_mesa_banho,346.0,2,41.81,304.19,87.91618471700524,172.99991350004325,Star
4a3ca9315b744ce9f8e9374361493884,ed50991bf7ccfa075d2cb1ca9a29adae,moveis_decoracao,199.8,2,37.0,162.8,81.48148107366626,99.89995005002497,Star
4a3ca9315b744ce9f8e9374361493884,ed5e88f9b72cfcd1e26db93ebe4b30fd,cama_mesa_banho,72.5,1,15.26,57.24,78.95172304894176,72.4999275000725,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,ed9eb16f4c6751d893cde24a3284b281,moveis_decoracao,19.9,1,15.1,4.799999999999999,24.12060180298483,19.8999801000199,Dog
4a3ca9315b744ce9f8e9374361493884,eda141a3df363e0374e85007d1b4bc85,cama_mesa_banho,636.0,4,80.66,555.34,87.31760992560125,158.99996025000993,Star
4a3ca9315b744ce9f8e9374361493884,ee459f46c41c7314be5b18a4cad901de,moveis_decoracao,224.39999999999998,3,33.160000000000004,191.23999999999998,85.22281601950617,74.79997506667496,Star
4a3ca9315b744ce9f8e9374361493884,ee4c8acefd0dbcae1a83e07c101318f4,cama_mesa_banho,239.9,1,12.29,227.61,94.87703170122121,239.89976010023992,Star
4a3ca9315b744ce9f8e9374361493884,eedc20781b2e095ce09617ffc959e188,cama_mesa_banho,519.8,2,31.85,487.94999999999993,93.87264314376175,259.8998700500649,Star
4a3ca9315b744ce9f8e9374361493884,f009b1fd2d0278e72174b86019655f28,casa_conforto,747.0,3,63.76,683.24,91.46452464328712,248.99991700002766,Star
4a3ca9315b744ce9f8e9374361493884,f027a7f215ea97926c427c5b0b313f9d,cama_mesa_banho,192.0,2,29.439999999999998,162.56,84.66666622569446,95.999952000024,Star
4a3ca9315b744ce9f8e9374361493884,f05901e010ebaa3924276751a35e6004,moveis_decoracao,239.6,4,81.73,157.87,65.88898136106435,59.89998502500374,Cash Cow
4a3ca9315b744ce9f8e9374361493884,f1261761d91b574288d60a6390a007b6,cama_mesa_banho,312.0,3,38.47,273.53,87.6698715138786,103.99996533334489,Star
4a3ca9315b744ce9f8e9374361493884,f1e0c91e748d3ddfb2728c51078c2b08,cama_mesa_banho,139.8,2,25.86,113.94000000000001,81.50214533975576,69.89996505001747,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,f1f47f712d19a52644c70a297ee0e27c,moveis_decoracao,18.5,1,11.85,6.65,35.94594400292195,18.499981500018503,Dog
4a3ca9315b744ce9f8e9374361493884,f2533dc1eb7dca7f684254fbfa98caf8,cama_mesa_banho,135.0,1,12.45,122.55,90.7777771053498,134.999865000135,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,f2c1df0fc307ec60e3321c708c1dcac3,cama_mesa_banho,48.0,1,33.82,14.18,29.541666051215294,47.999952000048005,Dog
4a3ca9315b744ce9f8e9374361493884,f2e53dd1670f3c376518263b3f71424d,cama_mesa_banho,3386.9,31,607.45,2779.45,82.06471992616707,109.25483518532789,Star
4a3ca9315b744ce9f8e9374361493884,f3a0e8de0d8bada90f638dd837416ad7,cama_mesa_banho,477.0,3,43.96,433.04,90.78406689563089,158.99994700001767,Star
4a3ca9315b744ce9f8e9374361493884,f3ff1b0df51e4b86a6dc168c8bfe7dc9,moveis_decoracao,128.8,1,16.11,112.69000000000001,87.49223534555718,128.79987120012882,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,f42892b40225227fe465626ff509a92e,casa_conforto,269.70000000000005,3,51.089999999999996,218.61000000000004,81.05672939912225,89.89997003334334,Star
4a3ca9315b744ce9f8e9374361493884,f4d18451e6c35980e6898e36dfd6fb55,cama_mesa_banho,342.3,7,84.44,257.86,75.33158026487999,48.899993014286714,Cash Cow
4a3ca9315b744ce9f8e9374361493884,f64fc82a96c3d672cedd416653f65f06,cama_mesa_banho,48.0,1,18.23,29.77,62.020832041232666,47.999952000048005,Dog
4a3ca9315b744ce9f8e9374361493884,f65464750198350b78735037a9b35dd2,cama_mesa_banho,1260.0,6,148.0,1112.0,88.25396818392541,209.99996500000583,Star
4a3ca9315b744ce9f8e9374361493884,f744418ea0467967ce11d829d1f9419a,cama_mesa_banho,71.4,1,12.0,59.400000000000006,83.19327614575244,71.3999286000714,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,f7d7b5c58704fb359a74580622800051,cama_mesa_banho,77.0,2,35.8,41.2,53.50649281160399,38.49998075000962,Dog
4a3ca9315b744ce9f8e9374361493884,f7fb8cbbcb9cd35f6fc536c77ae02ebe,cama_mesa_banho,149.9,1,18.3,131.6,87.79186065515769,149.8998501001499,Star
4a3ca9315b744ce9f8e9374361493884,f86ab4e67c4b9e24b61a0abab8cba388,cama_mesa_banho,279.0,1,13.45,265.55,95.17921112838992,278.999721000279,Star
4a3ca9315b744ce9f8e9374361493884,f8a8f05a35976a91aed5cccc3992c357,moveis_decoracao,83.9,1,17.84,66.06,78.73659024151858,83.89991610008391,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,f8cfb63e323be2e1c4172f255d61843d,cama_mesa_banho,96.0,2,27.96,68.03999999999999,70.87499926171876,47.999976000012,Dog
4a3ca9315b744ce9f8e9374361493884,f9be8e0e5acd947d8f49dbc390b9ab20,cama_mesa_banho,2388.0,16,289.14,2098.86,87.89195976218932,149.24999067187557,Star
4a3ca9315b744ce9f8e9374361493884,fa243e761ae871597627e917611eeb23,cama_mesa_banho,405.0,3,96.83,308.17,76.09135783681147,134.999955000015,Cash Cow
4a3ca9315b744ce9f8e9374361493884,fa99f765b9d185e1726708bdaf27f8e7,cama_mesa_banho,284.0,2,33.97,250.03,88.03873208437066,141.99992900003548,Star
4a3ca9315b744ce9f8e9374361493884,fb05d01823da2c4e90924c5486134808,cama_mesa_banho,252.0,2,26.28,225.72,89.57142821598639,125.9999370000315,Star
4a3ca9315b744ce9f8e9374361493884,fbcd9b07bda0301e7e776fc1ab26fdfe,casa_conforto,89.9,1,7.96,81.94000000000001,91.14571644999204,89.89991010008991,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,fc56c478c11ca5989e21da62cb19de16,casa_conforto,129.0,1,21.39,107.61,83.41860400450695,128.99987100012902,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,fc7d2de677b4aec44e4c6c900d3f8b79,cama_mesa_banho,399.8,2,52.48,347.32,86.87343650106693,199.89990005004998,Star
4a3ca9315b744ce9f8e9374361493884,fc9f8ce7c9be6295161b8c8fccb26b6b,bebes,99.9,1,13.14,86.76,86.84684597750905,99.89990010009991,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,fcad6e5643f855de4b616a24e6dd25e4,cama_mesa_banho,859.1999999999999,3,162.99,696.2099999999999,81.0300278386522,286.39990453336515,Star
4a3ca9315b744ce9f8e9374361493884,fdb7db3bff9c924c80ae39b6cd2e82a7,cama_mesa_banho,305.0,1,21.1,283.9,93.08196690792798,304.99969500030505,Star
4a3ca9315b744ce9f8e9374361493884,fe95eb948375116da759c8ef60295001,cama_mesa_banho,461.30000000000007,7,110.46,350.8400000000001,76.0546280597125,65.89999058571564,Cash Cow
4a3ca9315b744ce9f8e9374361493884,ff50a7795bf14586aeb06610fae49095,cama_mesa_banho,119.9,1,12.34,107.56,89.70808932687164,119.89988010011992,Question Mark / Hidden Gem
4a3ca9315b744ce9f8e9374361493884,ff5ecb2f7628793844e861076ab8e467,brinquedos,85.5,1,12.1,73.4,85.84795221230466,85.49991450008551,Question Mark / Hidden Gem
4a3ccda38b2129705f3fb522db62ca31,027325f946f1b3d8f94c3496e9a59a10,construcao_ferramentas_seguranca,285.8,2,17.32,268.48,93.93981772589287,142.89992855003572,Star
4a3ccda38b2129705f3fb522db62ca31,0a80f03007af9e2c5ac5065d6742e1b2,casa_construcao,65.9,1,11.96,53.940000000000005,81.8512885910275,65.8999341000659,Question Mark / Hidden Gem
4a3ccda38b2129705f3fb522db62ca31,0b60c390c7176d836fa228baa164af0d,construcao_ferramentas_seguranca,149.9,1,15.8,134.1,89.45963916304443,149.8998501001499,Star
4a3ccda38b2129705f3fb522db62ca31,1c080978925cd796eb3f7bace4ef4239,construcao_ferramentas_seguranca,136.9,1,15.05,121.85000000000001,89.0065734915517,136.8998631001369,Question Mark / Hidden Gem
4a3ccda38b2129705f3fb522db62ca31,236f65f769241706362f78a15083e369,construcao_ferramentas_seguranca,83.9,1,15.34,68.56,81.71632798907834,83.89991610008391,Question Mark / Hidden Gem
4a3ccda38b2129705f3fb522db62ca31,2480fca3af4f5221cf3596c257be308b,construcao_ferramentas_seguranca,199.9,1,9.15,190.75,95.42271087832562,199.8998001001999,Star
4a3ccda38b2129705f3fb522db62ca31,254104e9110b124bab38acfa269fb764,casa_construcao,491.8,2,33.71,458.09000000000003,93.14558744785363,245.89987705006146,Star
4a3ccda38b2129705f3fb522db62ca31,34ed9519613c77484479167190ccaf3b,construcao_ferramentas_seguranca,54.9,1,18.26,36.64,66.73952519600137,54.8999451000549,Dog
4a3ccda38b2129705f3fb522db62ca31,3b473a6b1c280e0345e876648a61a032,construcao_ferramentas_seguranca,1229.7,6,129.16,1100.54,89.4966251203573,204.94996584167237,Star
4a3ccda38b2129705f3fb522db62ca31,3de0d67f8e1faa3e8f18906cdbc8b6cc,casa_construcao,134.9,1,12.44,122.46000000000001,90.77835366361488,134.89986510013492,Question Mark / Hidden Gem
4a3ccda38b2129705f3fb522db62ca31,42fd6f72ca3e6f53b25d7a19b0536630,construcao_ferramentas_seguranca,379.4,3,46.03,333.37,87.86768558811892,126.46662451112515,Star
4a3ccda38b2129705f3fb522db62ca31,4901f0f8eba79934ba3cdfa1fbc02893,construcao_ferramentas_seguranca,461.9,1,8.0,453.9,98.26802316893695,461.89953810046194,Star
